SalaryHistory_ID,Employee_ID,Year,Annual_Salary,Hike_Pct,Bonus_INR
SAL02189,EMP0660,2026,600163,7.6,4421
SAL02190,EMP0661,2023,1261618,0.0,25199
SAL02191,EMP0661,2024,1371933,8.7,181149
SAL02192,EMP0661,2025,1555669,13.4,231119
SAL02193,EMP0661,2026,1791021,15.1,111775
SAL02194,EMP0662,2024,348857,0.0,42812
SAL02195,EMP0662,2025,411624,18.0,6830
SAL02196,EMP0662,2026,457666,11.2,29329
SAL02197,EMP0663,2023,439195,0.0,31732
SAL02198,EMP0663,2024,485437,10.5,13786
SAL02199,EMP0663,2025,528048,8.8,1557
SAL02200,EMP0663,2026,598512,13.3,65059
SAL02201,EMP0664,2025,1385995,0.0,11930
SAL02202,EMP0664,2026,1484220,7.1,167503
SAL02203,EMP0665,2024,964357,0.0,118716
SAL02204,EMP0665,2025,1027006,6.5,98498
SAL02205,EMP0665,2026,1073934,4.6,14028
SAL02206,EMP0666,2024,1133066,0.0,138120
SAL02207,EMP0666,2025,1307665,15.4,59617
SAL02208,EMP0666,2026,1391999,6.4,3588
SAL02209,EMP0667,2023,763901,0.0,112547
SAL02210,EMP0667,2024,834144,9.2,36478
SAL02211,EMP0667,2025,951270,14.0,74312
SAL02212,EMP0667,2026,1032753,8.6,128045
SAL02213,EMP0668,2026,3566784,0.0,321327
SAL02214,EMP0669,2023,2940975,0.0,116861
SAL02215,EMP0669,2024,3190283,8.5,194573
SAL02216,EMP0669,2025,3449519,8.1,516806
SAL02217,EMP0669,2026,3997702,15.9,491569
SAL02218,EMP0670,2024,1155051,0.0,125256
SAL02219,EMP0670,2025,1326781,14.9,9025
SAL02220,EMP0670,2026,1436001,8.2,24583
SAL02221,EMP0671,2026,3023795,0.0,348574
SAL02222,EMP0672,2023,1011642,0.0,126795
SAL02223,EMP0672,2024,1036518,2.5,83825
SAL02224,EMP0672,2025,1116402,7.7,12787
SAL02225,EMP0672,2026,1190426,6.6,66614
SAL02226,EMP0673,2023,404718,0.0,21461
SAL02227,EMP0673,2024,415619,2.7,40722
SAL02228,EMP0673,2025,424394,2.1,26072
SAL02229,EMP0673,2026,453130,6.8,58679
SAL02230,EMP0674,2023,796620,0.0,86140
SAL02231,EMP0674,2024,847170,6.3,122956
SAL02232,EMP0674,2025,872711,3.0,46439
SAL02233,EMP0674,2026,891100,2.1,8522
SAL02234,EMP0675,2023,657351,0.0,20095
SAL02235,EMP0675,2024,688125,4.7,51192
SAL02236,EMP0675,2025,722622,5.0,52195
SAL02237,EMP0675,2026,758020,4.9,66234
SAL02238,EMP0676,2024,903243,0.0,45065
SAL02239,EMP0676,2025,1059524,17.3,75502
SAL02240,EMP0676,2026,1119336,5.6,20175
SAL02241,EMP0677,2023,394196,0.0,22697
SAL02242,EMP0677,2024,418538,6.2,56481
SAL02243,EMP0677,2025,474040,13.3,35311
SAL02244,EMP0677,2026,523996,10.5,4618
SAL02245,EMP0678,2024,376754,0.0,41697
SAL02246,EMP0678,2025,430908,14.4,54342
SAL02247,EMP0678,2026,497968,15.6,49968
SAL02248,EMP0679,2023,1150464,0.0,172000
SAL02249,EMP0679,2024,1240919,7.9,14136
SAL02250,EMP0679,2025,1332185,7.4,103219
SAL02251,EMP0679,2026,1397833,4.9,131675
SAL02252,EMP0680,2023,469888,0.0,15433
SAL02253,EMP0680,2024,500880,6.6,60338
SAL02254,EMP0680,2025,531721,6.2,76358
SAL02255,EMP0680,2026,613541,15.4,43546
SAL02256,EMP0681,2023,763958,0.0,108265
SAL02257,EMP0681,2024,816906,6.9,115442
SAL02258,EMP0681,2025,951014,16.4,41992
SAL02259,EMP0681,2026,1073075,12.8,54963
SAL02260,EMP0682,2023,738767,0.0,63706
SAL02261,EMP0682,2024,807334,9.3,65322
SAL02262,EMP0682,2025,856235,6.1,17957
SAL02263,EMP0682,2026,925919,8.1,90758
SAL02264,EMP0683,2025,2241790,0.0,112297
SAL02265,EMP0683,2026,2354552,5.0,272159
SAL02266,EMP0684,2026,499842,0.0,45093
SAL02267,EMP0685,2025,454041,0.0,56219
SAL02268,EMP0685,2026,532396,17.3,16159
SAL02269,EMP0686,2025,1888766,0.0,241431
SAL02270,EMP0686,2026,2087465,10.5,60884
SAL02271,EMP0687,2023,4484889,0.0,182943
SAL02272,EMP0687,2024,4819607,7.5,520937
SAL02273,EMP0687,2025,5224246,8.4,684415
SAL02274,EMP0687,2026,6136068,17.5,742803
SAL02275,EMP0688,2024,701762,0.0,41359
SAL02276,EMP0688,2025,749985,6.9,85269
SAL02277,EMP0688,2026,835703,11.4,64474
SAL02278,EMP0689,2023,2353912,0.0,53074
SAL02279,EMP0689,2024,2549450,8.3,354541
SAL02280,EMP0689,2025,2839347,11.4,162276
SAL02281,EMP0689,2026,3067142,8.0,378761
SAL02282,EMP0690,2023,1717560,0.0,115156
SAL02283,EMP0690,2024,1844776,7.4,125021
SAL02284,EMP0690,2025,2083114,12.9,252260
SAL02285,EMP0690,2026,2228178,7.0,136788
SAL02286,EMP0691,2024,864996,0.0,59682
SAL02287,EMP0691,2025,981280,13.4,17171
SAL02288,EMP0691,2026,1044623,6.5,75363
SAL02289,EMP0692,2026,1123484,0.0,37610
SAL02290,EMP0693,2023,340928,0.0,37131
SAL02291,EMP0693,2024,387337,13.6,8909
SAL02292,EMP0693,2025,455927,17.7,43254
SAL02293,EMP0693,2026,499016,9.5,29651
SAL02294,EMP0694,2023,333986,0.0,143
SAL02295,EMP0694,2024,385712,15.5,56591
SAL02296,EMP0694,2025,450317,16.7,47728
SAL02297,EMP0694,2026,528583,17.4,47040
SAL02298,EMP0695,2026,422932,0.0,45160
SAL02299,EMP0696,2024,526007,0.0,64447
SAL02300,EMP0696,2025,599071,13.9,64798
SAL02301,EMP0696,2026,695096,16.0,79664
SAL02302,EMP0697,2023,592621,0.0,60336
SAL02303,EMP0697,2024,621845,4.9,76673
SAL02304,EMP0697,2025,645303,3.8,45643
SAL02305,EMP0697,2026,685549,6.2,59484
SAL02306,EMP0698,2023,2913618,0.0,221393
SAL02307,EMP0698,2024,3296726,13.1,357048
SAL02308,EMP0698,2025,3684666,11.8,74912
SAL02309,EMP0698,2026,3940253,6.9,133860
SAL02310,EMP0699,2023,324165,0.0,6683
SAL02311,EMP0699,2024,353885,9.2,43234
SAL02312,EMP0699,2025,375493,6.1,41722
SAL02313,EMP0699,2026,422726,12.6,4826
SAL02314,EMP0700,2023,1682574,0.0,124629
SAL02315,EMP0700,2024,1790086,6.4,172057
SAL02316,EMP0700,2025,1927873,7.7,98421
SAL02317,EMP0700,2026,2084261,8.1,195536
SAL02318,EMP0701,2024,326133,0.0,11673
SAL02319,EMP0701,2025,371117,13.8,17048
SAL02320,EMP0701,2026,435291,17.3,26542
SAL02321,EMP0702,2026,917026,0.0,73117
SAL02322,EMP0703,2023,573764,0.0,13577
SAL02323,EMP0703,2024,663056,15.6,22351
SAL02324,EMP0703,2025,767949,15.8,27673
SAL02325,EMP0703,2026,901655,17.4,36551
SAL02326,EMP0704,2023,442925,0.0,22298
SAL02327,EMP0704,2024,478208,8.0,4375
SAL02328,EMP0704,2025,509958,6.6,73100
SAL02329,EMP0704,2026,590001,15.7,63451
SAL02330,EMP0705,2023,1460634,0.0,184515
SAL02331,EMP0705,2024,1594761,9.2,225471
SAL02332,EMP0705,2025,1783077,11.8,248780
SAL02333,EMP0705,2026,2054276,15.2,31055
SAL02334,EMP0706,2026,438676,0.0,39899
SAL02335,EMP0707,2024,1549568,0.0,27479
SAL02336,EMP0707,2025,1794440,15.8,130312
SAL02337,EMP0707,2026,1932497,7.7,251678
SAL02338,EMP0708,2025,2460632,0.0,185209
SAL02339,EMP0708,2026,2587619,5.2,294574
SAL02340,EMP0709,2023,1008663,0.0,44421
SAL02341,EMP0709,2024,1085990,7.7,32478
SAL02342,EMP0709,2025,1275650,17.5,59032
SAL02343,EMP0709,2026,1485031,16.4,29256
SAL02344,EMP0710,2025,2491318,0.0,290399
SAL02345,EMP0710,2026,2682600,7.7,97414
SAL02346,EMP0711,2023,657550,0.0,80906
SAL02347,EMP0711,2024,734524,11.7,106130
SAL02348,EMP0711,2025,833270,13.4,78126
SAL02349,EMP0711,2026,890160,6.8,54824
SAL02350,EMP0712,2023,382064,0.0,4883
SAL02351,EMP0712,2024,432190,13.1,60647
SAL02352,EMP0712,2025,474721,9.8,58869
SAL02353,EMP0712,2026,526004,10.8,71231
SAL02354,EMP0713,2023,2264595,0.0,129159
SAL02355,EMP0713,2024,2538114,12.1,283279
SAL02356,EMP0713,2025,2900729,14.3,1632
SAL02357,EMP0713,2026,3159496,8.9,103464
SAL02358,EMP0714,2024,1631081,0.0,210750
SAL02359,EMP0714,2025,1750597,7.3,121272
SAL02360,EMP0714,2026,1814841,3.7,64645
SAL02361,EMP0715,2024,5349192,0.0,467022
SAL02362,EMP0715,2025,6168080,15.3,64172
SAL02363,EMP0715,2026,6553236,6.2,703744
SAL02364,EMP0716,2025,424056,0.0,11078
SAL02365,EMP0716,2026,439320,3.6,40134
SAL02366,EMP0717,2023,588623,0.0,63999
SAL02367,EMP0717,2024,620440,5.4,1999
SAL02368,EMP0717,2025,676721,9.1,2033
SAL02369,EMP0717,2026,784658,16.0,42057
SAL02370,EMP0718,2023,1203769,0.0,133091
SAL02371,EMP0718,2024,1314333,9.2,135996
SAL02372,EMP0718,2025,1536939,16.9,34122
SAL02373,EMP0718,2026,1796360,16.9,107198
SAL02374,EMP0719,2023,1910904,0.0,93951
SAL02375,EMP0719,2024,2025682,6.0,296039
SAL02376,EMP0719,2025,2081305,2.7,121814
SAL02377,EMP0719,2026,2191835,5.3,271305
SAL02378,EMP0720,2023,408926,0.0,47786
SAL02379,EMP0720,2024,478837,17.1,70115
SAL02380,EMP0720,2025,506387,5.8,36743
SAL02381,EMP0720,2026,597038,17.9,64507
SAL02382,EMP0721,2024,1003950,0.0,43508
SAL02383,EMP0721,2025,1181435,17.7,89289
SAL02384,EMP0721,2026,1314419,11.3,135120
SAL02385,EMP0722,2023,5126627,0.0,389124
SAL02386,EMP0722,2024,5692527,11.0,446870
SAL02387,EMP0722,2025,6239202,9.6,807555
SAL02388,EMP0722,2026,6945621,11.3,309106
SAL02389,EMP0723,2023,2979791,0.0,123133
SAL02390,EMP0723,2024,3441336,15.5,113437
SAL02391,EMP0723,2025,4008994,16.5,34939
SAL02392,EMP0723,2026,4261725,6.3,467925
SAL02393,EMP0724,2023,389251,0.0,32336
SAL02394,EMP0724,2024,429769,10.4,3988
SAL02395,EMP0724,2025,472562,10.0,52637
SAL02396,EMP0724,2026,543605,15.0,27939
SAL02397,EMP0725,2023,2365614,0.0,36222
SAL02398,EMP0725,2024,2514607,6.3,376770
SAL02399,EMP0725,2025,2716481,8.0,225836
SAL02400,EMP0725,2026,3122654,15.0,365408
SAL02401,EMP0726,2023,2312186,0.0,128399
SAL02402,EMP0726,2024,2361976,2.2,256940
SAL02403,EMP0726,2025,2456321,4.0,107773
SAL02404,EMP0726,2026,2520827,2.6,59815
SAL02405,EMP0727,2023,2062034,0.0,255677
SAL02406,EMP0727,2024,2180435,5.7,258418
SAL02407,EMP0727,2025,2361918,8.3,326510
SAL02408,EMP0727,2026,2738250,15.9,40461
SAL02409,EMP0728,2026,6290451,0.0,489173
SAL02410,EMP0729,2023,2889639,0.0,330838
SAL02411,EMP0729,2024,3216555,11.3,341904
SAL02412,EMP0729,2025,3773755,17.3,221467
SAL02413,EMP0729,2026,3966574,5.1,28816
SAL02414,EMP0730,2025,916702,0.0,35946
SAL02415,EMP0730,2026,1011894,10.4,13328
SAL02416,EMP0731,2023,3902367,0.0,101187
SAL02417,EMP0731,2024,4014103,2.9,410154
SAL02418,EMP0731,2025,4218989,5.1,191377
SAL02419,EMP0731,2026,4375968,3.7,283431
SAL02420,EMP0732,2023,1221423,0.0,38648
SAL02421,EMP0732,2024,1280895,4.9,94420
SAL02422,EMP0732,2025,1339683,4.6,84218
SAL02423,EMP0732,2026,1422162,6.2,15891
SAL02424,EMP0733,2023,2281556,0.0,301745
SAL02425,EMP0733,2024,2643142,15.8,346329
SAL02426,EMP0733,2025,3100018,17.3,317668
SAL02427,EMP0733,2026,3564432,15.0,25247
SAL02428,EMP0734,2024,2086249,0.0,201635
SAL02429,EMP0734,2025,2432241,16.6,231293
SAL02430,EMP0734,2026,2659868,9.4,327298
SAL02431,EMP0735,2023,1385520,0.0,41656
SAL02432,EMP0735,2024,1601492,15.6,237640
SAL02433,EMP0735,2025,1708504,6.7,235241
SAL02434,EMP0735,2026,1935130,13.3,17933
SAL02435,EMP0736,2025,1404606,0.0,173390
SAL02436,EMP0736,2026,1472871,4.9,158686
SAL02437,EMP0737,2025,855207,0.0,30691
SAL02438,EMP0737,2026,900490,5.3,82254
SAL02439,EMP0738,2023,2154916,0.0,217271
SAL02440,EMP0738,2024,2276172,5.6,282909
SAL02441,EMP0738,2025,2455331,7.9,137915
SAL02442,EMP0738,2026,2607814,6.2,145583
SAL02443,EMP0739,2023,394653,0.0,48766
SAL02444,EMP0739,2024,450506,14.2,10412
SAL02445,EMP0739,2025,492161,9.2,58623
SAL02446,EMP0739,2026,537360,9.2,34542
SAL02447,EMP0740,2025,404318,0.0,12153
SAL02448,EMP0740,2026,440009,8.8,4406
SAL02449,EMP0741,2025,1048392,0.0,68236
SAL02450,EMP0741,2026,1232978,17.6,14557
SAL02451,EMP0742,2024,585646,0.0,48484
SAL02452,EMP0742,2025,631575,7.8,90506
SAL02453,EMP0742,2026,668301,5.8,87291
SAL02454,EMP0743,2023,481068,0.0,1260
SAL02455,EMP0743,2024,566844,17.8,73921
SAL02456,EMP0743,2025,630877,11.3,22844
SAL02457,EMP0743,2026,689143,9.2,6357
SAL02458,EMP0744,2025,528869,0.0,51584
SAL02459,EMP0744,2026,563360,6.5,65328
SAL02460,EMP0745,2025,838028,0.0,78217
SAL02461,EMP0745,2026,885029,5.6,63631
SAL02462,EMP0746,2023,419356,0.0,57221
SAL02463,EMP0746,2024,429717,2.5,2180
SAL02464,EMP0746,2025,461110,7.3,45759
SAL02465,EMP0746,2026,497472,7.9,70627
SAL02466,EMP0747,2023,414607,0.0,4729
SAL02467,EMP0747,2024,436367,5.2,55240
SAL02468,EMP0747,2025,493928,13.2,33402
SAL02469,EMP0747,2026,521974,5.7,35621
SAL02470,EMP0748,2026,621118,0.0,56805
SAL02471,EMP0749,2025,571496,0.0,728
SAL02472,EMP0749,2026,600727,5.1,6425
SAL02473,EMP0750,2023,793446,0.0,33019
SAL02474,EMP0750,2024,849745,7.1,81693
SAL02475,EMP0750,2025,881673,3.8,121100
SAL02476,EMP0750,2026,946359,7.3,100936
SAL02477,EMP0751,2024,1053799,0.0,115532
SAL02478,EMP0751,2025,1108733,5.2,92014
SAL02479,EMP0751,2026,1144948,3.3,44668
SAL02480,EMP0752,2023,500851,0.0,72298
SAL02481,EMP0752,2024,590582,17.9,76147
SAL02482,EMP0752,2025,621564,5.2,79300
SAL02483,EMP0752,2026,681835,9.7,18608
SAL02484,EMP0753,2023,1259353,0.0,139026
SAL02485,EMP0753,2024,1357547,7.8,10360
SAL02486,EMP0753,2025,1420821,4.7,182630
SAL02487,EMP0753,2026,1483023,4.4,123342
SAL02488,EMP0754,2023,473936,0.0,66472
SAL02489,EMP0754,2024,503127,6.2,14693
SAL02490,EMP0754,2025,576585,14.6,22365
SAL02491,EMP0754,2026,650571,12.8,87502
SAL02492,EMP0755,2023,1279074,0.0,46368
SAL02493,EMP0755,2024,1406889,10.0,178589
SAL02494,EMP0755,2025,1622200,15.3,172458
SAL02495,EMP0755,2026,1891515,16.6,195488
SAL02496,EMP0756,2025,639674,0.0,88478
SAL02497,EMP0756,2026,676637,5.8,15401
SAL02498,EMP0757,2025,5918118,0.0,23588
SAL02499,EMP0757,2026,6153624,4.0,323250
SAL02500,EMP0758,2023,1351683,0.0,18517
SAL02501,EMP0758,2024,1423051,5.3,203392
SAL02502,EMP0758,2025,1556769,9.4,130353
SAL02503,EMP0758,2026,1683232,8.1,67298
SAL02504,EMP0759,2023,523727,0.0,63464
SAL02505,EMP0759,2024,568604,8.6,50761
SAL02506,EMP0759,2025,629029,10.6,24732
SAL02507,EMP0759,2026,666299,5.9,13306
SAL02508,EMP0760,2023,834444,0.0,76537
SAL02509,EMP0760,2024,863525,3.5,60105
SAL02510,EMP0760,2025,921048,6.7,105382
SAL02511,EMP0760,2026,977643,6.1,123682
SAL02512,EMP0761,2023,399276,0.0,6530
SAL02513,EMP0761,2024,469246,17.5,54171
SAL02514,EMP0761,2025,514804,9.7,66833
SAL02515,EMP0761,2026,544420,5.8,33289
SAL02516,EMP0762,2026,2101982,0.0,153366
SAL02517,EMP0763,2023,480011,0.0,66201
SAL02518,EMP0763,2024,521662,8.7,23594
SAL02519,EMP0763,2025,588008,12.7,32937
SAL02520,EMP0763,2026,638664,8.6,89546
SAL02521,EMP0764,2023,3100348,0.0,46146
SAL02522,EMP0764,2024,3174876,2.4,448882
SAL02523,EMP0764,2025,3273657,3.1,418922
SAL02524,EMP0764,2026,3524054,7.6,253838
SAL02525,EMP0765,2023,913539,0.0,73150
SAL02526,EMP0765,2024,991502,8.5,129266
SAL02527,EMP0765,2025,1122631,13.2,156158
SAL02528,EMP0765,2026,1304849,16.2,186185
SAL02529,EMP0766,2023,2346427,0.0,139541
SAL02530,EMP0766,2024,2494381,6.3,156938
SAL02531,EMP0766,2025,2592851,3.9,278015
SAL02532,EMP0766,2026,2734671,5.5,301598
SAL02533,EMP0767,2025,923228,0.0,5246
SAL02534,EMP0767,2026,1088503,17.9,1301
SAL02535,EMP0768,2024,3860651,0.0,356261
SAL02536,EMP0768,2025,4209035,9.0,570860
SAL02537,EMP0768,2026,4733802,12.5,267458
SAL02538,EMP0769,2023,1418073,0.0,152053
SAL02539,EMP0769,2024,1667885,17.6,40545
SAL02540,EMP0769,2025,1802152,8.1,151622
SAL02541,EMP0769,2026,2102418,16.7,293784
SAL02542,EMP0770,2023,373523,0.0,31353
SAL02543,EMP0770,2024,397846,6.5,26037
SAL02544,EMP0770,2025,406239,2.1,43652
SAL02545,EMP0770,2026,433877,6.8,41851
SAL02546,EMP0771,2023,1331504,0.0,149990
SAL02547,EMP0771,2024,1537041,15.4,123213
SAL02548,EMP0771,2025,1709273,11.2,242544
SAL02549,EMP0771,2026,1944408,13.8,107886
SAL02550,EMP0772,2024,1015626,0.0,65072
SAL02551,EMP0772,2025,1072387,5.6,71876
SAL02552,EMP0772,2026,1189126,10.9,38801
SAL02553,EMP0773,2025,1228515,0.0,147561
SAL02554,EMP0773,2026,1345936,9.6,26113
SAL02555,EMP0774,2023,1335600,0.0,141093
SAL02556,EMP0774,2024,1475903,10.5,149854
SAL02557,EMP0774,2025,1636917,10.9,117012
SAL02558,EMP0774,2026,1900707,16.1,160752
SAL02559,EMP0775,2024,629926,0.0,52465
SAL02560,EMP0775,2025,668762,6.2,98769
SAL02561,EMP0775,2026,714508,6.8,7519
SAL02562,EMP0776,2023,2027447,0.0,99471
SAL02563,EMP0776,2024,2160577,6.6,191250
SAL02564,EMP0776,2025,2291529,6.1,85816
SAL02565,EMP0776,2026,2612273,14.0,199516
SAL02566,EMP0777,2023,629169,0.0,85018
SAL02567,EMP0777,2024,707811,12.5,80113
SAL02568,EMP0777,2025,754812,6.6,27603
SAL02569,EMP0777,2026,874841,15.9,29680
SAL02570,EMP0778,2024,366004,0.0,32520
SAL02571,EMP0778,2025,425446,16.2,55408
SAL02572,EMP0778,2026,471514,10.8,2031
SAL02573,EMP0779,2023,603931,0.0,49121
SAL02574,EMP0779,2024,616957,2.2,85537
SAL02575,EMP0779,2025,645861,4.7,57156
SAL02576,EMP0779,2026,672536,4.1,96162
SAL02577,EMP0780,2025,1799076,0.0,217930
SAL02578,EMP0780,2026,2072914,15.2,254246
SAL02579,EMP0781,2024,1481011,0.0,72737
SAL02580,EMP0781,2025,1613401,8.9,205808
SAL02581,EMP0781,2026,1703805,5.6,116741
SAL02582,EMP0782,2023,499137,0.0,14546
SAL02583,EMP0782,2024,577619,15.7,35611
SAL02584,EMP0782,2025,642642,11.3,4462
SAL02585,EMP0782,2026,714664,11.2,46587
SAL02586,EMP0783,2024,631037,0.0,61350
SAL02587,EMP0783,2025,731980,16.0,7262
SAL02588,EMP0783,2026,845177,15.5,17664
SAL02589,EMP0784,2026,1954145,0.0,191464
SAL02590,EMP0785,2024,917372,0.0,73950
SAL02591,EMP0785,2025,955533,4.2,67121
SAL02592,EMP0785,2026,1017635,6.5,73970
SAL02593,EMP0786,2023,1376781,0.0,163312
SAL02594,EMP0786,2024,1556751,13.1,230177
SAL02595,EMP0786,2025,1802708,15.8,168143
SAL02596,EMP0786,2026,1901229,5.5,240276
SAL02597,EMP0787,2023,1080169,0.0,70022
SAL02598,EMP0787,2024,1163328,7.7,144067
SAL02599,EMP0787,2025,1230563,5.8,70539
SAL02600,EMP0787,2026,1264934,2.8,93568
SAL02601,EMP0788,2023,1373567,0.0,124098
SAL02602,EMP0788,2024,1561723,13.7,102334
SAL02603,EMP0788,2025,1708193,9.4,247000
SAL02604,EMP0788,2026,1868357,9.4,214958
SAL02605,EMP0789,2023,1525444,0.0,87546
SAL02606,EMP0789,2024,1638755,7.4,6916
SAL02607,EMP0789,2025,1767059,7.8,179024
SAL02608,EMP0789,2026,1890196,7.0,113149
SAL02609,EMP0790,2025,563094,0.0,58892
SAL02610,EMP0790,2026,648372,15.1,21043
SAL02611,EMP0791,2024,1344387,0.0,182326
SAL02612,EMP0791,2025,1421691,5.8,203067
SAL02613,EMP0791,2026,1512713,6.4,37463
SAL02614,EMP0792,2023,598609,0.0,72916
SAL02615,EMP0792,2024,680853,13.7,65271
SAL02616,EMP0792,2025,765505,12.4,7889
SAL02617,EMP0792,2026,851031,11.2,124093
SAL02618,EMP0793,2023,746366,0.0,20655
SAL02619,EMP0793,2024,810144,8.5,96387
SAL02620,EMP0793,2025,911849,12.6,111772
SAL02621,EMP0793,2026,1042481,14.3,105665
SAL02622,EMP0794,2026,1178318,0.0,5990
SAL02623,EMP0795,2023,1217097,0.0,141638
SAL02624,EMP0795,2024,1406263,15.5,8156
SAL02625,EMP0795,2025,1645702,17.0,206558
SAL02626,EMP0795,2026,1778211,8.1,98251
SAL02627,EMP0796,2023,1229406,0.0,69259
SAL02628,EMP0796,2024,1430744,16.4,141808
SAL02629,EMP0796,2025,1583223,10.7,45214
SAL02630,EMP0796,2026,1822484,15.1,149668
SAL02631,EMP0797,2026,1647567,0.0,51523
SAL02632,EMP0798,2023,367022,0.0,39528
SAL02633,EMP0798,2024,431201,17.5,54463
SAL02634,EMP0798,2025,455350,5.6,52180
SAL02635,EMP0798,2026,519079,14.0,13449
SAL02636,EMP0799,2023,649981,0.0,61215
SAL02637,EMP0799,2024,724368,11.4,89228
SAL02638,EMP0799,2025,781674,7.9,68878
SAL02639,EMP0799,2026,864692,10.6,33560
SAL02640,EMP0800,2023,730099,0.0,37739
SAL02641,EMP0800,2024,806475,10.5,73957
SAL02642,EMP0800,2025,898273,11.4,16942
SAL02643,EMP0800,2026,959485,6.8,29280
SAL02644,EMP0801,2023,880421,0.0,87470
SAL02645,EMP0801,2024,973466,10.6,5690
SAL02646,EMP0801,2025,1141710,17.3,123400
SAL02647,EMP0801,2026,1256620,10.1,45508
SAL02648,EMP0802,2023,338129,0.0,25440
SAL02649,EMP0802,2024,356621,5.5,39743
SAL02650,EMP0802,2025,382608,7.3,4846
SAL02651,EMP0802,2026,418804,9.5,22851
SAL02652,EMP0803,2023,1844382,0.0,24159
SAL02653,EMP0803,2024,1887187,2.3,11080
SAL02654,EMP0803,2025,1995687,5.7,274667
SAL02655,EMP0803,2026,2092649,4.9,33193
SAL02656,EMP0804,2023,482705,0.0,2409
SAL02657,EMP0804,2024,553875,14.7,18536
SAL02658,EMP0804,2025,635875,14.8,27328
SAL02659,EMP0804,2026,683927,7.6,101028
SAL02660,EMP0805,2023,1902004,0.0,226595
SAL02661,EMP0805,2024,2202628,15.8,301055
SAL02662,EMP0805,2025,2379104,8.0,92059
SAL02663,EMP0805,2026,2646616,11.2,146123
SAL02664,EMP0806,2023,1188807,0.0,160117
SAL02665,EMP0806,2024,1258141,5.8,160739
SAL02666,EMP0806,2025,1335897,6.2,30886
SAL02667,EMP0806,2026,1370444,2.6,30928
SAL02668,EMP0807,2023,724826,0.0,55119
SAL02669,EMP0807,2024,840883,16.0,118110
SAL02670,EMP0807,2025,902007,7.3,68902
SAL02671,EMP0807,2026,1022724,13.4,10335
SAL02672,EMP0808,2023,763620,0.0,34493
SAL02673,EMP0808,2024,820388,7.4,56969
SAL02674,EMP0808,2025,864031,5.3,119910
SAL02675,EMP0808,2026,932683,7.9,93645
SAL02676,EMP0809,2025,842932,0.0,10762
SAL02677,EMP0809,2026,864640,2.6,85658
SAL02678,EMP0810,2026,420186,0.0,9508
SAL02679,EMP0811,2025,781196,0.0,24715
SAL02680,EMP0811,2026,823048,5.4,108317
SAL02681,EMP0812,2023,809390,0.0,7806
SAL02682,EMP0812,2024,928706,14.7,96322
SAL02683,EMP0812,2025,1073369,15.6,158004
SAL02684,EMP0812,2026,1159199,8.0,100865
SAL02685,EMP0813,2023,467208,0.0,38021
SAL02686,EMP0813,2024,503111,7.7,24757
SAL02687,EMP0813,2025,520835,3.5,73088
SAL02688,EMP0813,2026,552501,6.1,27237
SAL02689,EMP0814,2023,411603,0.0,48880
SAL02690,EMP0814,2024,478296,16.2,37616
SAL02691,EMP0814,2025,524424,9.6,20842
SAL02692,EMP0814,2026,599800,14.4,69455
SAL02693,EMP0815,2023,1123742,0.0,125656
SAL02694,EMP0815,2024,1249181,11.2,63260
SAL02695,EMP0815,2025,1374146,10.0,80344
SAL02696,EMP0815,2026,1532335,11.5,164576
SAL02697,EMP0816,2023,4299221,0.0,255475
SAL02698,EMP0816,2024,4544201,5.7,10201
SAL02699,EMP0816,2025,5231002,15.1,766540
SAL02700,EMP0816,2026,5866496,12.1,188020
SAL02701,EMP0817,2025,2292822,0.0,248983
SAL02702,EMP0817,2026,2668033,16.4,71639
SAL02703,EMP0818,2023,496392,0.0,26784
SAL02704,EMP0818,2024,550505,10.9,9780
SAL02705,EMP0818,2025,583707,6.0,52563
SAL02706,EMP0818,2026,664779,13.9,20759
SAL02707,EMP0819,2024,846795,0.0,43254
SAL02708,EMP0819,2025,993581,17.3,92405
SAL02709,EMP0819,2026,1089469,9.7,51869
SAL02710,EMP0820,2023,2912779,0.0,354195
SAL02711,EMP0820,2024,3081782,5.8,405812
SAL02712,EMP0820,2025,3194807,3.7,368549
SAL02713,EMP0820,2026,3343720,4.7,267925
SAL02714,EMP0821,2023,2579627,0.0,292736
SAL02715,EMP0821,2024,2840930,10.1,376803
SAL02716,EMP0821,2025,3155026,11.1,241889
SAL02717,EMP0821,2026,3413708,8.2,399662
SAL02718,EMP0822,2023,1104169,0.0,133745
SAL02719,EMP0822,2024,1193913,8.1,174590
SAL02720,EMP0822,2025,1345055,12.7,138018
SAL02721,EMP0822,2026,1536002,14.2,149263
SAL02722,EMP0823,2023,1050676,0.0,44948
SAL02723,EMP0823,2024,1114035,6.0,138036
SAL02724,EMP0823,2025,1294375,16.2,114347
SAL02725,EMP0823,2026,1499113,15.8,115983
SAL02726,EMP0824,2023,1101878,0.0,13633
SAL02727,EMP0824,2024,1164679,5.7,77218
SAL02728,EMP0824,2025,1243070,6.7,4721
SAL02729,EMP0824,2026,1304298,4.9,116159
SAL02730,EMP0825,2023,2291881,0.0,199700
SAL02731,EMP0825,2024,2469346,7.7,164362
SAL02732,EMP0825,2025,2607157,5.6,95756
SAL02733,EMP0825,2026,2795704,7.2,392874
SAL02734,EMP0826,2025,849984,0.0,97472
