Review_ID,Employee_ID,Quarter,Perf_Score,Goals_Met_Pct,Manager_Rating,Training_Hrs,Projects_Done
REV00434,EMP0062,2024-Q1,3.7,60,4.0,37,3
REV00435,EMP0062,2024-Q2,4.3,55,2.8,5,6
REV00436,EMP0062,2024-Q3,2.6,59,3.9,31,0
REV00437,EMP0062,2024-Q4,3.6,100,4.5,9,0
REV00438,EMP0063,2023-Q2,2.2,50,3.7,2,1
REV00439,EMP0063,2023-Q3,2.0,68,5.0,23,5
REV00440,EMP0063,2023-Q4,3.2,93,4.8,22,5
REV00441,EMP0063,2024-Q1,3.5,86,2.7,10,2
REV00442,EMP0063,2024-Q2,3.2,71,2.7,37,0
REV00443,EMP0063,2024-Q3,1.8,52,4.0,12,6
REV00444,EMP0063,2024-Q4,3.1,60,4.7,31,0
REV00445,EMP0064,2023-Q1,2.3,67,4.0,39,6
REV00446,EMP0064,2023-Q2,3.7,83,2.7,39,2
REV00447,EMP0064,2023-Q3,3.5,58,2.7,38,6
REV00448,EMP0064,2023-Q4,2.5,66,2.9,32,0
REV00449,EMP0064,2024-Q1,2.8,81,4.0,18,0
REV00450,EMP0064,2024-Q2,2.5,75,4.6,10,5
REV00451,EMP0064,2024-Q3,3.2,80,4.5,22,4
REV00452,EMP0064,2024-Q4,3.9,69,3.2,25,3
REV00453,EMP0065,2023-Q1,2.5,65,4.5,19,5
REV00454,EMP0065,2023-Q2,3.6,70,3.0,29,1
REV00455,EMP0065,2023-Q3,2.8,95,2.9,5,0
REV00456,EMP0065,2023-Q4,2.6,87,4.7,9,0
REV00457,EMP0065,2024-Q1,3.1,78,2.8,4,2
REV00458,EMP0065,2024-Q2,2.5,99,3.3,20,4
REV00459,EMP0065,2024-Q3,2.8,65,4.3,27,3
REV00460,EMP0065,2024-Q4,2.4,57,4.8,35,5
REV00461,EMP0066,2023-Q3,4.6,87,3.3,13,3
REV00462,EMP0066,2023-Q4,3.2,91,2.6,10,3
REV00463,EMP0066,2024-Q1,2.7,62,3.4,3,0
REV00464,EMP0066,2024-Q2,3.3,66,3.5,31,3
REV00465,EMP0066,2024-Q3,2.5,75,4.5,20,3
REV00466,EMP0066,2024-Q4,2.7,70,4.4,27,5
REV00467,EMP0067,2023-Q1,3.6,70,4.9,36,6
REV00468,EMP0067,2023-Q2,3.7,94,3.0,10,2
REV00469,EMP0067,2023-Q3,2.8,76,2.7,21,1
REV00470,EMP0067,2023-Q4,2.8,52,4.7,15,4
REV00471,EMP0067,2024-Q1,3.0,88,3.7,17,1
REV00472,EMP0067,2024-Q2,1.6,96,3.0,2,6
REV00473,EMP0067,2024-Q3,2.1,50,4.1,21,6
REV00474,EMP0067,2024-Q4,4.2,89,3.4,0,0
REV00475,EMP0068,2023-Q1,4.4,80,4.4,32,1
REV00476,EMP0068,2023-Q2,3.0,63,2.9,32,2
REV00477,EMP0068,2023-Q3,3.6,83,3.5,33,4
REV00478,EMP0068,2023-Q4,3.4,89,4.8,12,3
REV00479,EMP0068,2024-Q1,5.0,99,4.9,2,3
REV00480,EMP0068,2024-Q2,4.0,96,4.0,18,4
REV00481,EMP0068,2024-Q3,3.1,98,3.6,18,2
REV00482,EMP0068,2024-Q4,2.5,51,3.5,40,6
REV00483,EMP0069,2023-Q1,2.1,54,3.7,26,3
REV00484,EMP0069,2023-Q2,3.3,88,3.9,20,6
REV00485,EMP0069,2023-Q3,2.7,87,3.1,16,2
REV00486,EMP0069,2023-Q4,2.2,91,4.6,14,5
REV00487,EMP0069,2024-Q1,2.7,87,3.1,16,0
REV00488,EMP0069,2024-Q2,2.4,83,3.1,14,6
REV00489,EMP0069,2024-Q3,4.4,78,3.1,0,3
REV00490,EMP0069,2024-Q4,3.8,53,4.9,17,4
REV00491,EMP0070,2023-Q1,3.2,84,4.8,1,4
REV00492,EMP0070,2023-Q2,4.2,96,4.5,40,6
REV00493,EMP0070,2023-Q3,3.3,69,4.4,3,3
REV00494,EMP0070,2023-Q4,2.6,87,3.0,35,2
REV00495,EMP0070,2024-Q1,4.3,99,2.8,15,3
REV00496,EMP0070,2024-Q2,3.6,85,4.3,11,4
REV00497,EMP0070,2024-Q3,2.5,91,3.0,27,0
REV00498,EMP0070,2024-Q4,3.1,71,4.1,30,0
REV00499,EMP0071,2023-Q1,2.6,56,2.8,16,1
REV00500,EMP0071,2023-Q2,2.2,92,3.2,16,3
REV00501,EMP0071,2023-Q3,3.8,60,4.8,13,5
REV00502,EMP0071,2023-Q4,4.5,60,3.4,18,2
REV00503,EMP0071,2024-Q1,2.2,84,4.2,40,0
REV00504,EMP0071,2024-Q2,3.6,54,5.0,7,6
REV00505,EMP0071,2024-Q3,2.7,50,4.9,4,6
REV00506,EMP0071,2024-Q4,2.9,99,4.5,17,1
REV00507,EMP0072,2023-Q1,2.8,57,4.4,21,0
REV00508,EMP0072,2023-Q2,2.6,82,4.4,34,3
REV00509,EMP0072,2023-Q3,3.2,82,2.8,39,2
REV00510,EMP0072,2023-Q4,2.6,100,2.7,5,2
REV00511,EMP0072,2024-Q1,3.4,61,3.5,12,4
REV00512,EMP0072,2024-Q2,3.2,66,4.3,39,6
REV00513,EMP0072,2024-Q3,3.0,100,4.4,4,1
REV00514,EMP0072,2024-Q4,2.6,59,3.4,33,6
REV00515,EMP0073,2023-Q1,2.8,94,3.8,30,6
REV00516,EMP0073,2023-Q2,3.7,90,3.4,21,6
REV00517,EMP0073,2023-Q3,3.6,74,4.5,27,0
REV00518,EMP0073,2023-Q4,2.5,82,4.4,25,1
REV00519,EMP0073,2024-Q1,3.3,60,3.0,40,3
REV00520,EMP0073,2024-Q2,3.7,99,4.0,4,5
REV00521,EMP0073,2024-Q3,2.0,64,4.6,31,4
REV00522,EMP0073,2024-Q4,3.6,99,3.6,20,5
REV00523,EMP0074,2024-Q2,2.7,73,3.0,2,0
REV00524,EMP0074,2024-Q3,3.6,78,3.0,36,2
REV00525,EMP0074,2024-Q4,2.7,51,5.0,23,5
REV00526,EMP0075,2023-Q1,1.9,71,3.5,0,2
REV00527,EMP0075,2023-Q2,2.1,79,2.7,6,4
REV00528,EMP0075,2023-Q3,3.2,83,3.9,7,4
REV00529,EMP0075,2023-Q4,3.4,58,3.7,35,4
REV00530,EMP0075,2024-Q1,2.6,96,4.4,7,4
REV00531,EMP0075,2024-Q2,3.6,52,4.5,40,2
REV00532,EMP0075,2024-Q3,1.6,84,4.6,18,0
REV00533,EMP0075,2024-Q4,2.4,53,4.8,8,5
REV00534,EMP0076,2023-Q1,2.4,66,4.5,9,2
REV00535,EMP0076,2023-Q2,2.7,71,4.6,4,4
REV00536,EMP0076,2023-Q3,3.2,73,2.7,19,5
REV00537,EMP0076,2023-Q4,2.6,69,3.5,1,2
REV00538,EMP0076,2024-Q1,2.9,70,3.0,5,6
REV00539,EMP0076,2024-Q2,3.9,58,4.8,38,4
REV00540,EMP0076,2024-Q3,2.8,56,3.4,6,2
REV00541,EMP0076,2024-Q4,3.8,99,3.3,7,1
REV00542,EMP0077,2023-Q1,2.4,86,3.0,5,1
REV00543,EMP0077,2023-Q2,3.6,53,3.2,35,6
REV00544,EMP0077,2023-Q3,4.2,84,4.8,5,6
REV00545,EMP0077,2023-Q4,1.5,95,3.9,36,6
REV00546,EMP0077,2024-Q1,2.6,94,3.9,35,5
REV00547,EMP0077,2024-Q2,3.6,69,2.8,25,6
REV00548,EMP0077,2024-Q3,3.1,52,3.3,26,0
REV00549,EMP0077,2024-Q4,3.5,92,3.3,3,1
REV00550,EMP0078,2024-Q3,2.4,87,2.5,30,0
REV00551,EMP0078,2024-Q4,2.7,73,3.5,6,2
REV00552,EMP0079,2024-Q3,3.1,60,4.0,35,6
REV00553,EMP0079,2024-Q4,4.0,65,2.7,10,1
REV00554,EMP0080,2023-Q1,3.4,91,4.8,6,5
REV00555,EMP0080,2023-Q2,3.4,51,3.7,8,1
REV00556,EMP0080,2023-Q3,2.9,97,4.9,32,1
REV00557,EMP0080,2023-Q4,2.9,76,2.5,33,2
REV00558,EMP0080,2024-Q1,2.9,86,4.5,12,3
REV00559,EMP0080,2024-Q2,3.5,85,3.1,27,1
REV00560,EMP0080,2024-Q3,2.3,74,3.0,33,2
REV00561,EMP0080,2024-Q4,2.9,75,4.9,26,4
REV00562,EMP0081,2023-Q1,4.7,68,3.2,39,6
REV00563,EMP0081,2023-Q2,3.8,57,4.3,16,5
REV00564,EMP0081,2023-Q3,3.0,88,3.7,7,3
REV00565,EMP0081,2023-Q4,4.0,87,3.0,16,5
REV00566,EMP0081,2024-Q1,2.9,58,3.9,37,0
REV00567,EMP0081,2024-Q2,1.8,92,3.1,2,1
REV00568,EMP0081,2024-Q3,1.7,97,2.6,4,5
REV00569,EMP0081,2024-Q4,1.4,63,3.2,7,4
REV00570,EMP0082,2023-Q1,3.0,50,4.1,7,6
REV00571,EMP0082,2023-Q2,3.2,94,2.5,6,2
REV00572,EMP0082,2023-Q3,4.4,63,3.6,9,5
REV00573,EMP0082,2023-Q4,3.4,91,4.5,23,2
REV00574,EMP0082,2024-Q1,3.0,76,3.4,33,5
REV00575,EMP0082,2024-Q2,3.8,67,3.6,12,6
REV00576,EMP0082,2024-Q3,1.7,90,2.9,24,2
REV00577,EMP0082,2024-Q4,3.4,62,4.7,15,3
REV00578,EMP0083,2023-Q1,3.7,81,4.9,27,0
REV00579,EMP0083,2023-Q2,2.2,66,2.5,29,1
REV00580,EMP0083,2023-Q3,4.0,53,4.5,3,5
REV00581,EMP0083,2023-Q4,3.4,79,3.8,13,3
REV00582,EMP0083,2024-Q1,2.9,57,4.7,9,2
REV00583,EMP0083,2024-Q2,3.6,67,2.9,0,3
REV00584,EMP0083,2024-Q3,4.8,100,4.4,4,4
REV00585,EMP0083,2024-Q4,3.3,79,3.4,14,3
REV00586,EMP0084,2024-Q3,3.0,67,4.6,24,2
REV00587,EMP0084,2024-Q4,2.5,64,3.6,8,0
REV00588,EMP0085,2023-Q1,2.6,99,3.1,31,3
REV00589,EMP0085,2023-Q2,3.8,64,5.0,35,4
REV00590,EMP0085,2023-Q3,2.6,91,4.8,7,2
REV00591,EMP0085,2023-Q4,3.3,96,3.4,16,5
REV00592,EMP0085,2024-Q1,2.9,56,3.2,33,6
REV00593,EMP0085,2024-Q2,3.5,69,4.4,1,0
REV00594,EMP0085,2024-Q3,3.4,86,4.9,6,1
REV00595,EMP0085,2024-Q4,3.9,68,3.1,15,6
REV00596,EMP0086,2023-Q2,2.8,92,4.8,39,4
REV00597,EMP0086,2023-Q3,3.0,83,4.8,40,3
REV00598,EMP0086,2023-Q4,2.5,83,2.5,1,2
REV00599,EMP0086,2024-Q1,2.9,99,4.2,35,3
REV00600,EMP0086,2024-Q2,3.5,86,3.4,30,1
REV00601,EMP0086,2024-Q3,3.7,61,2.8,19,5
REV00602,EMP0086,2024-Q4,2.6,98,3.6,17,4
REV00603,EMP0087,2023-Q1,3.8,62,4.1,38,4
REV00604,EMP0087,2023-Q2,4.1,86,3.4,24,3
REV00605,EMP0087,2023-Q3,3.5,89,3.0,15,2
REV00606,EMP0087,2023-Q4,4.5,52,4.6,22,3
REV00607,EMP0087,2024-Q1,2.7,98,3.1,21,3
REV00608,EMP0087,2024-Q2,2.3,64,3.6,35,0
REV00609,EMP0087,2024-Q3,1.3,56,3.9,8,1
REV00610,EMP0087,2024-Q4,3.7,52,3.0,26,4
REV00611,EMP0088,2023-Q3,3.7,97,2.7,35,3
REV00612,EMP0088,2023-Q4,3.2,95,2.8,13,1
REV00613,EMP0088,2024-Q1,3.4,73,2.7,16,0
REV00614,EMP0088,2024-Q2,2.4,87,3.5,17,5
REV00615,EMP0088,2024-Q3,4.9,87,4.7,13,0
REV00616,EMP0088,2024-Q4,3.3,71,4.8,39,0
REV00617,EMP0089,2023-Q1,3.3,55,4.5,38,4
REV00618,EMP0089,2023-Q2,3.7,97,4.1,15,0
REV00619,EMP0089,2023-Q3,3.5,80,4.2,34,1
REV00620,EMP0089,2023-Q4,3.4,92,4.4,0,6
REV00621,EMP0089,2024-Q1,2.6,81,4.5,13,6
REV00622,EMP0089,2024-Q2,3.5,76,4.7,6,0
REV00623,EMP0089,2024-Q3,4.5,82,4.0,36,2
REV00624,EMP0089,2024-Q4,4.1,50,3.6,22,2
REV00625,EMP0090,2024-Q1,4.3,98,3.6,10,0
REV00626,EMP0090,2024-Q2,2.8,97,2.7,40,4
REV00627,EMP0090,2024-Q3,2.2,67,3.0,10,1
REV00628,EMP0090,2024-Q4,2.4,96,2.9,13,1
REV00629,EMP0091,2023-Q1,3.2,58,3.2,3,5
REV00630,EMP0091,2023-Q2,4.0,78,3.1,8,0
REV00631,EMP0091,2023-Q3,2.0,57,4.3,13,2
REV00632,EMP0091,2023-Q4,4.3,90,4.4,19,6
REV00633,EMP0091,2024-Q1,3.1,93,3.6,4,6
REV00634,EMP0091,2024-Q2,2.9,60,3.7,0,1
REV00635,EMP0091,2024-Q3,2.0,84,2.9,26,0
REV00636,EMP0091,2024-Q4,1.7,60,3.0,9,3
REV00637,EMP0092,2023-Q1,3.8,56,3.6,10,2
REV00638,EMP0092,2023-Q2,3.3,95,3.8,35,5
REV00639,EMP0092,2023-Q3,2.3,83,4.9,37,4
REV00640,EMP0092,2023-Q4,2.3,71,4.7,10,6
REV00641,EMP0092,2024-Q1,3.0,88,3.8,36,1
REV00642,EMP0092,2024-Q2,4.4,78,3.6,39,6
REV00643,EMP0092,2024-Q3,2.3,67,3.3,38,1
REV00644,EMP0092,2024-Q4,1.4,99,4.6,12,3
REV00645,EMP0093,2023-Q1,3.0,68,3.4,34,3
REV00646,EMP0093,2023-Q2,3.0,55,4.7,7,6
REV00647,EMP0093,2023-Q3,1.3,94,2.8,3,1
REV00648,EMP0093,2023-Q4,3.2,97,4.3,7,4
REV00649,EMP0093,2024-Q1,3.0,80,3.5,37,5
REV00650,EMP0093,2024-Q2,3.7,97,4.5,3,4
REV00651,EMP0093,2024-Q3,4.1,64,4.5,15,0
REV00652,EMP0093,2024-Q4,3.4,88,3.9,4,1
REV00653,EMP0094,2023-Q1,3.0,84,3.9,21,4
REV00654,EMP0094,2023-Q2,2.4,84,2.7,16,2
REV00655,EMP0094,2023-Q3,5.0,85,2.8,11,0
REV00656,EMP0094,2023-Q4,3.2,77,3.7,13,1
REV00657,EMP0094,2024-Q1,3.2,100,3.1,40,0
REV00658,EMP0094,2024-Q2,3.2,83,2.9,28,0
REV00659,EMP0094,2024-Q3,3.3,77,4.3,34,0
REV00660,EMP0094,2024-Q4,3.1,97,4.4,29,1
REV00661,EMP0095,2023-Q1,2.8,93,3.2,21,0
REV00662,EMP0095,2023-Q2,2.8,52,4.4,1,6
REV00663,EMP0095,2023-Q3,3.2,92,4.2,1,0
REV00664,EMP0095,2023-Q4,2.8,70,2.9,40,4
REV00665,EMP0095,2024-Q1,2.7,55,2.7,12,3
REV00666,EMP0095,2024-Q2,3.3,56,3.6,34,5
REV00667,EMP0095,2024-Q3,3.0,73,2.6,40,5
REV00668,EMP0095,2024-Q4,4.3,88,2.6,9,2
REV00669,EMP0096,2023-Q1,1.3,70,3.4,7,6
REV00670,EMP0096,2023-Q2,4.0,82,4.1,18,2
REV00671,EMP0096,2023-Q3,4.1,60,2.7,9,4
REV00672,EMP0096,2023-Q4,1.7,92,3.9,30,2
REV00673,EMP0096,2024-Q1,3.0,81,3.8,4,1
REV00674,EMP0096,2024-Q2,2.9,61,4.6,18,4
REV00675,EMP0096,2024-Q3,2.2,89,4.5,20,3
REV00676,EMP0096,2024-Q4,2.7,80,2.6,27,3
REV00677,EMP0097,2023-Q1,2.4,51,2.6,3,0
REV00678,EMP0097,2023-Q2,4.4,92,3.2,15,3
REV00679,EMP0097,2023-Q3,3.9,72,4.1,5,2
REV00680,EMP0097,2023-Q4,4.1,96,3.8,33,1
REV00681,EMP0097,2024-Q1,3.7,75,3.4,7,1
REV00682,EMP0097,2024-Q2,2.4,76,2.9,17,4
REV00683,EMP0097,2024-Q3,2.8,64,5.0,23,5
REV00684,EMP0097,2024-Q4,3.5,53,3.4,10,6
REV00685,EMP0098,2024-Q1,2.3,86,3.4,2,4
REV00686,EMP0098,2024-Q2,3.7,95,2.6,30,0
REV00687,EMP0098,2024-Q3,3.0,76,3.0,26,4
REV00688,EMP0098,2024-Q4,2.9,89,3.9,39,2
REV00689,EMP0099,2023-Q1,3.7,100,5.0,39,6
REV00690,EMP0099,2023-Q2,3.5,90,4.9,33,1
REV00691,EMP0099,2023-Q3,2.9,58,2.7,17,6
REV00692,EMP0099,2023-Q4,4.0,53,4.8,25,2
REV00693,EMP0099,2024-Q1,2.4,83,2.8,35,4
REV00694,EMP0099,2024-Q2,3.6,97,2.5,40,5
REV00695,EMP0099,2024-Q3,3.6,66,4.9,11,4
REV00696,EMP0099,2024-Q4,3.0,80,3.7,15,4
REV00697,EMP0100,2023-Q1,3.4,62,3.4,12,4
REV00698,EMP0100,2023-Q2,2.3,91,2.7,17,1
REV00699,EMP0100,2023-Q3,3.8,59,4.2,9,5
REV00700,EMP0100,2023-Q4,3.1,75,4.0,18,5
REV00701,EMP0100,2024-Q1,2.8,60,3.8,19,3
REV00702,EMP0100,2024-Q2,3.9,69,2.9,15,3
REV00703,EMP0100,2024-Q3,2.7,98,4.3,23,5
REV00704,EMP0100,2024-Q4,2.2,96,4.6,27,1
REV00705,EMP0101,2023-Q1,2.1,56,3.3,16,0
REV00706,EMP0101,2023-Q2,3.6,79,4.7,24,2
REV00707,EMP0101,2023-Q3,2.3,90,3.5,22,6
REV00708,EMP0101,2023-Q4,4.4,73,4.4,2,1
REV00709,EMP0101,2024-Q1,1.7,75,4.5,23,2
REV00710,EMP0101,2024-Q2,4.4,84,4.2,18,1
REV00711,EMP0101,2024-Q3,3.3,96,2.6,5,3
REV00712,EMP0101,2024-Q4,3.1,74,3.3,17,6
REV00713,EMP0102,2023-Q1,2.8,68,3.8,33,4
REV00714,EMP0102,2023-Q2,3.5,51,4.4,6,2
REV00715,EMP0102,2023-Q3,3.2,65,3.9,32,4
REV00716,EMP0102,2023-Q4,4.0,61,4.6,17,2
REV00717,EMP0102,2024-Q1,3.3,96,4.9,29,4
REV00718,EMP0102,2024-Q2,3.3,94,2.7,21,0
REV00719,EMP0102,2024-Q3,2.9,68,4.2,3,6
REV00720,EMP0102,2024-Q4,3.2,68,3.1,13,1
REV00721,EMP0103,2023-Q1,3.4,98,4.6,12,6
REV00722,EMP0103,2023-Q2,2.0,83,3.1,20,5
REV00723,EMP0103,2023-Q3,2.3,57,3.5,14,6
REV00724,EMP0103,2023-Q4,3.7,59,4.5,5,0
REV00725,EMP0103,2024-Q1,3.3,95,4.0,33,3
REV00726,EMP0103,2024-Q2,3.1,96,4.7,7,4
REV00727,EMP0103,2024-Q3,2.9,62,3.1,5,5
REV00728,EMP0103,2024-Q4,2.8,81,3.0,25,5
REV00729,EMP0104,2023-Q3,2.8,70,5.0,2,3
REV00730,EMP0104,2023-Q4,2.7,52,4.3,5,6
REV00731,EMP0104,2024-Q1,3.3,89,4.4,31,6
REV00732,EMP0104,2024-Q2,2.5,70,5.0,6,3
REV00733,EMP0104,2024-Q3,3.5,82,4.6,35,5
REV00734,EMP0104,2024-Q4,2.0,83,4.7,0,1
REV00735,EMP0105,2023-Q1,3.9,63,4.6,1,4
REV00736,EMP0105,2023-Q2,3.5,56,3.3,26,0
REV00737,EMP0105,2023-Q3,3.4,85,2.8,38,4
REV00738,EMP0105,2023-Q4,3.9,50,3.1,24,2
REV00739,EMP0105,2024-Q1,4.4,80,4.1,31,2
REV00740,EMP0105,2024-Q2,3.9,96,3.2,38,0
REV00741,EMP0105,2024-Q3,1.1,76,4.8,39,5
REV00742,EMP0105,2024-Q4,1.9,73,4.0,22,1
REV00743,EMP0106,2023-Q1,2.8,53,2.7,38,0
REV00744,EMP0106,2023-Q2,3.2,57,4.7,40,6
REV00745,EMP0106,2023-Q3,3.6,86,3.2,34,2
REV00746,EMP0106,2023-Q4,2.7,64,3.1,33,3
REV00747,EMP0106,2024-Q1,3.3,71,4.6,37,1
REV00748,EMP0106,2024-Q2,2.7,98,5.0,12,1
REV00749,EMP0106,2024-Q3,2.8,96,2.9,13,4
REV00750,EMP0106,2024-Q4,2.2,88,3.8,4,1
REV00751,EMP0107,2023-Q1,2.6,78,3.2,21,3
REV00752,EMP0107,2023-Q2,2.3,54,2.7,2,5
REV00753,EMP0107,2023-Q3,2.5,97,4.6,18,1
REV00754,EMP0107,2023-Q4,3.9,83,3.8,2,6
REV00755,EMP0107,2024-Q1,2.5,73,4.1,21,1
REV00756,EMP0107,2024-Q2,5.0,81,4.8,27,3
REV00757,EMP0107,2024-Q3,3.5,100,4.4,33,5
REV00758,EMP0107,2024-Q4,3.3,56,2.8,8,3
REV00759,EMP0108,2023-Q1,2.6,99,4.6,2,1
REV00760,EMP0108,2023-Q2,3.7,53,3.8,13,2
REV00761,EMP0108,2023-Q3,2.8,74,3.5,38,0
REV00762,EMP0108,2023-Q4,3.3,98,2.6,9,5
REV00763,EMP0108,2024-Q1,5.0,79,2.7,13,0
REV00764,EMP0108,2024-Q2,3.1,61,4.4,16,2
REV00765,EMP0108,2024-Q3,4.0,72,2.6,27,4
REV00766,EMP0108,2024-Q4,2.7,85,3.0,36,0
REV00767,EMP0109,2023-Q1,3.2,81,4.1,31,3
REV00768,EMP0109,2023-Q2,4.4,98,3.9,9,4
REV00769,EMP0109,2023-Q3,2.8,63,5.0,16,2
REV00770,EMP0109,2023-Q4,4.5,97,4.9,7,1
REV00771,EMP0109,2024-Q1,3.7,69,4.7,0,6
REV00772,EMP0109,2024-Q2,2.8,83,5.0,12,2
REV00773,EMP0109,2024-Q3,3.6,69,3.1,35,5
REV00774,EMP0109,2024-Q4,3.9,83,2.8,2,1
REV00775,EMP0110,2023-Q1,3.6,64,4.1,39,5
REV00776,EMP0110,2023-Q2,2.1,57,2.6,23,3
REV00777,EMP0110,2023-Q3,2.7,94,4.2,38,6
REV00778,EMP0110,2023-Q4,3.0,53,3.8,36,4
REV00779,EMP0110,2024-Q1,3.1,95,2.7,18,2
REV00780,EMP0110,2024-Q2,3.6,86,3.0,1,5
REV00781,EMP0110,2024-Q3,2.5,66,4.0,10,3
REV00782,EMP0110,2024-Q4,1.6,95,3.9,40,3
REV00783,EMP0111,2024-Q4,3.5,99,4.1,24,6
REV00784,EMP0112,2023-Q1,3.6,99,4.1,35,5
REV00785,EMP0112,2023-Q2,3.6,88,4.4,29,0
REV00786,EMP0112,2023-Q3,4.0,83,3.2,34,6
REV00787,EMP0112,2023-Q4,3.8,73,3.9,40,4
REV00788,EMP0112,2024-Q1,3.5,65,2.9,36,0
REV00789,EMP0112,2024-Q2,3.2,68,2.6,32,2
REV00790,EMP0112,2024-Q3,1.5,100,4.9,12,1
REV00791,EMP0112,2024-Q4,2.8,56,3.0,14,2
REV00792,EMP0113,2023-Q1,3.3,99,2.9,27,3
REV00793,EMP0113,2023-Q2,3.4,86,3.9,3,3
REV00794,EMP0113,2023-Q3,2.3,89,4.2,35,3
REV00795,EMP0113,2023-Q4,2.4,59,3.5,7,3
REV00796,EMP0113,2024-Q1,3.9,98,3.5,1,5
REV00797,EMP0113,2024-Q2,3.2,78,2.9,13,2
REV00798,EMP0113,2024-Q3,3.7,85,4.9,14,4
REV00799,EMP0113,2024-Q4,3.2,88,3.1,38,2
REV00800,EMP0114,2023-Q1,3.2,91,3.1,33,1
REV00801,EMP0114,2023-Q2,3.9,92,4.7,1,6
REV00802,EMP0114,2023-Q3,2.8,68,4.6,22,3
REV00803,EMP0114,2023-Q4,3.3,92,2.8,9,5
REV00804,EMP0114,2024-Q1,2.9,86,4.0,21,0
REV00805,EMP0114,2024-Q2,2.9,85,4.5,9,3
REV00806,EMP0114,2024-Q3,2.4,72,3.9,9,3
REV00807,EMP0114,2024-Q4,2.7,55,4.5,24,4
REV00808,EMP0115,2024-Q2,2.9,74,3.4,40,0
REV00809,EMP0115,2024-Q3,4.1,63,2.5,30,6
REV00810,EMP0115,2024-Q4,2.6,77,2.7,9,6
REV00811,EMP0116,2023-Q1,3.1,62,4.5,20,4
REV00812,EMP0116,2023-Q2,2.9,71,5.0,7,2
REV00813,EMP0116,2023-Q3,4.2,62,4.4,25,4
REV00814,EMP0116,2023-Q4,3.3,59,3.1,19,6
REV00815,EMP0116,2024-Q1,3.9,82,3.2,2,6
REV00816,EMP0116,2024-Q2,2.2,51,4.6,10,3
REV00817,EMP0116,2024-Q3,3.4,98,3.1,0,5
REV00818,EMP0116,2024-Q4,3.8,82,3.6,25,3
REV00819,EMP0117,2023-Q1,3.3,54,5.0,7,6
REV00820,EMP0117,2023-Q2,3.9,98,3.5,12,0
REV00821,EMP0117,2023-Q3,2.8,55,4.2,39,2
REV00822,EMP0117,2023-Q4,4.2,51,2.6,4,3
REV00823,EMP0117,2024-Q1,4.8,83,2.6,17,0
REV00824,EMP0117,2024-Q2,2.9,68,4.1,4,6
REV00825,EMP0117,2024-Q3,2.9,97,3.3,29,3
REV00826,EMP0117,2024-Q4,4.2,99,2.9,40,4
REV00827,EMP0118,2023-Q1,4.3,62,4.7,28,5
REV00828,EMP0118,2023-Q2,2.8,76,4.1,3,5
REV00829,EMP0118,2023-Q3,2.9,73,3.1,17,2
REV00830,EMP0118,2023-Q4,3.0,51,4.7,28,3
REV00831,EMP0118,2024-Q1,2.3,88,3.2,10,0
REV00832,EMP0118,2024-Q2,2.6,95,4.9,8,5
REV00833,EMP0118,2024-Q3,2.5,75,4.4,26,5
REV00834,EMP0118,2024-Q4,2.7,58,4.0,22,0
REV00835,EMP0119,2024-Q4,3.2,85,4.5,31,5
REV00836,EMP0120,2024-Q4,2.8,80,4.8,3,1
REV00837,EMP0121,2023-Q1,4.3,86,4.2,38,0
REV00838,EMP0121,2023-Q2,2.5,99,4.4,1,3
REV00839,EMP0121,2023-Q3,3.9,83,4.2,16,0
REV00840,EMP0121,2023-Q4,3.1,62,3.0,29,1
REV00841,EMP0121,2024-Q1,3.2,55,4.8,20,2
REV00842,EMP0121,2024-Q2,3.7,95,4.8,12,2
REV00843,EMP0121,2024-Q3,2.4,75,2.8,34,0
REV00844,EMP0121,2024-Q4,3.5,79,2.5,10,5
REV00845,EMP0122,2023-Q3,3.3,56,2.7,10,0
REV00846,EMP0122,2023-Q4,3.5,74,2.8,27,1
REV00847,EMP0122,2024-Q1,3.4,82,4.9,20,1
REV00848,EMP0122,2024-Q2,4.9,79,3.7,36,2
REV00849,EMP0122,2024-Q3,2.8,74,2.8,13,3
REV00850,EMP0122,2024-Q4,2.8,54,4.7,34,2
REV00851,EMP0123,2023-Q1,2.8,69,3.2,3,5
REV00852,EMP0123,2023-Q2,2.8,60,4.7,20,0
REV00853,EMP0123,2023-Q3,2.8,59,4.7,18,4
REV00854,EMP0123,2023-Q4,4.0,52,4.9,6,3
REV00855,EMP0123,2024-Q1,4.2,67,3.2,3,1
REV00856,EMP0123,2024-Q2,2.8,78,3.0,16,6
REV00857,EMP0123,2024-Q3,2.6,56,3.5,34,0
REV00858,EMP0123,2024-Q4,3.5,59,4.8,31,5
REV00859,EMP0124,2023-Q1,2.8,82,2.9,11,0
REV00860,EMP0124,2023-Q2,3.6,50,4.6,40,0
REV00861,EMP0124,2023-Q3,3.3,81,4.7,37,4
REV00862,EMP0124,2023-Q4,2.1,61,2.8,12,2
REV00863,EMP0124,2024-Q1,4.3,83,4.8,26,1
REV00864,EMP0124,2024-Q2,4.5,86,3.9,31,6
REV00865,EMP0124,2024-Q3,2.8,96,4.2,28,1
REV00866,EMP0124,2024-Q4,2.9,98,3.6,14,6
REV00867,EMP0125,2023-Q1,3.4,84,3.1,7,6
REV00868,EMP0125,2023-Q2,3.4,82,2.9,20,3
